tipo,NUM_TESIS,ID,AÑO,TABLAS,DIAGRAMAS,ANALITICAS,PAGS,NUM_TOT,NUM_GRAFICA,DISPERSION,BARRAS,MAPAS,CIRCULAR,SERIE_TIEMPO,HISTOGRAMA,CAJAB,OTRAS,3D,REJILLA,TRAMA,ETIQUETAS,FONDO_OBS,MARCO,OTRO,1VAR,2VAR,3+VAR,SI_EXPLIC,NO_EXPLIC,MULTI_NUM,PAG,OBSERVACIONES
1,16,IAC-1998-MUÑ,1998,103,0,0,151,156,22,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,105,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,157,23,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,106,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,158,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,107,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,159,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,109,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,160,26,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,110,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,161,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,111,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,162,28,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,113,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,163,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,114,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,164,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,115,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,165,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,119,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,166,32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,120,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,167,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,121,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,168,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,122,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,169,35,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,123,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,170,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,124,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,171,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,126,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,172,38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,127,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,173,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,128,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,174,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,129,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,175,41,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,130,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,176,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,131,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,177,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,134,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,178,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,135,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,179,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,136,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,180,46,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,138,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,181,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,139,
1,16,IAC-1998-MUÑ,1998,103,0,0,151,182,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,140,
1,17,IAC-2005-OAR,2005,39,6,4,128,183,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,
1,17,IAC-2005-OAR,2005,39,6,4,128,184,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,
1,17,IAC-2005-OAR,2005,39,6,4,128,185,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,
1,17,IAC-2005-OAR,2005,39,6,4,128,186,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,
1,17,IAC-2005-OAR,2005,39,6,4,128,187,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,36,
1,17,IAC-2005-OAR,2005,39,6,4,128,188,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,37,
1,17,IAC-2005-OAR,2005,39,6,4,128,189,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,37,
1,17,IAC-2005-OAR,2005,39,6,4,128,190,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,38,
1,17,IAC-2005-OAR,2005,39,6,4,128,191,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,39,
1,17,IAC-2005-OAR,2005,39,6,4,128,192,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40,
1,17,IAC-2005-OAR,2005,39,6,4,128,193,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41,
1,17,IAC-2005-OAR,2005,39,6,4,128,194,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,
1,17,IAC-2005-OAR,2005,39,6,4,128,195,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,
1,17,IAC-2005-OAR,2005,39,6,4,128,196,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,44,
1,17,IAC-2005-OAR,2005,39,6,4,128,197,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,46,
1,17,IAC-2005-OAR,2005,39,6,4,128,198,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,49,
1,17,IAC-2005-OAR,2005,39,6,4,128,199,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,50,
1,17,IAC-2005-OAR,2005,39,6,4,128,200,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,52,
1,17,IAC-2005-OAR,2005,39,6,4,128,201,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54,
1,17,IAC-2005-OAR,2005,39,6,4,128,202,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,55,
1,17,IAC-2005-OAR,2005,39,6,4,128,203,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,57,
1,17,IAC-2005-OAR,2005,39,6,4,128,204,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,59,
1,17,IAC-2005-OAR,2005,39,6,4,128,205,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60,
1,17,IAC-2005-OAR,2005,39,6,4,128,206,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,61,
1,17,IAC-2005-OAR,2005,39,6,4,128,207,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,63,
1,17,IAC-2005-OAR,2005,39,6,4,128,208,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,65,
1,17,IAC-2005-OAR,2005,39,6,4,128,209,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,66,
1,17,IAC-2005-OAR,2005,39,6,4,128,210,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67,
1,17,IAC-2005-OAR,2005,39,6,4,128,211,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67,
1,17,IAC-2005-OAR,2005,39,6,4,128,212,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,68,
1,17,IAC-2005-OAR,2005,39,6,4,128,213,31,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,70,
1,17,IAC-2005-OAR,2005,39,6,4,128,214,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,70,
1,17,IAC-2005-OAR,2005,39,6,4,128,215,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,72,
1,17,IAC-2005-OAR,2005,39,6,4,128,216,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,74,
1,17,IAC-2005-OAR,2005,39,6,4,128,217,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,75,
1,17,IAC-2005-OAR,2005,39,6,4,128,218,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,77,
1,17,IAC-2005-OAR,2005,39,6,4,128,219,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,80,
1,17,IAC-2005-OAR,2005,39,6,4,128,220,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,80,
1,17,IAC-2005-OAR,2005,39,6,4,128,221,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,82,
1,17,IAC-2005-OAR,2005,39,6,4,128,222,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,83,
1,17,IAC-2005-OAR,2005,39,6,4,128,223,41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,87,
1,17,IAC-2005-OAR,2005,39,6,4,128,224,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,90,
1,17,IAC-2005-OAR,2005,39,6,4,128,225,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,
1,17,IAC-2005-OAR,2005,39,6,4,128,226,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,91,
1,17,IAC-2005-OAR,2005,39,6,4,128,227,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,92,
1,17,IAC-2005-OAR,2005,39,6,4,128,228,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,93,
1,17,IAC-2005-OAR,2005,39,6,4,128,229,47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,99,
1,17,IAC-2005-OAR,2005,39,6,4,128,230,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100,
1,17,IAC-2005-OAR,2005,39,6,4,128,231,49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,100,
1,17,IAC-2005-OAR,2005,39,6,4,128,232,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,101,
1,17,IAC-2005-OAR,2005,39,6,4,128,233,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,103,
1,17,IAC-2005-OAR,2005,39,6,4,128,234,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,105,
1,17,IAC-2005-OAR,2005,39,6,4,128,235,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,111,
1,17,IAC-2005-OAR,2005,39,6,4,128,236,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,122,
1,17,IAC-2005-OAR,2005,39,6,4,128,237,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,122,
1,17,IAC-2005-OAR,2005,39,6,4,128,238,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,122,
1,17,IAC-2005-OAR,2005,39,6,4,128,239,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,122,
1,17,IAC-2005-OAR,2005,39,6,4,128,240,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,123,
1,17,IAC-2005-OAR,2005,39,6,4,128,241,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,123,
1,17,IAC-2005-OAR,2005,39,6,4,128,242,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,123,
1,17,IAC-2005-OAR,2005,39,6,4,128,243,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,124,
1,17,IAC-2005-OAR,2005,39,6,4,128,244,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,124,
1,17,IAC-2005-OAR,2005,39,6,4,128,245,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,124,
1,17,IAC-2005-OAR,2005,39,6,4,128,246,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125,
1,17,IAC-2005-OAR,2005,39,6,4,128,247,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125,
1,17,IAC-2005-OAR,2005,39,6,4,128,248,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125,
1,17,IAC-2005-OAR,2005,39,6,4,128,249,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,126,
1,17,IAC-2005-OAR,2005,39,6,4,128,250,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,126,
1,17,IAC-2005-OAR,2005,39,6,4,128,251,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,126,
1,17,IAC-2005-OAR,2005,39,6,4,128,252,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,127,
1,17,IAC-2005-OAR,2005,39,6,4,128,253,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,127,
1,17,IAC-2005-OAR,2005,39,6,4,128,254,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,127,
1,17,IAC-2005-OAR,2005,39,6,4,128,255,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,130,
1,17,IAC-2005-OAR,2005,39,6,4,128,256,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,130,
1,17,IAC-2005-OAR,2005,39,6,4,128,257,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,131,
2,18,IAC-2004-COR,2004,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,19,IAC-1993-PIM,1993,14,0,22,108,258,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,
1,19,IAC-1993-PIM,1993,14,0,22,108,259,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17,
1,19,IAC-1993-PIM,1993,14,0,22,108,260,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,22,
1,19,IAC-1993-PIM,1993,14,0,22,108,261,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,32,
1,19,IAC-1993-PIM,1993,14,0,22,108,262,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,33,
1,19,IAC-1993-PIM,1993,14,0,22,108,263,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,
1,19,IAC-1993-PIM,1993,14,0,22,108,264,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,
1,19,IAC-1993-PIM,1993,14,0,22,108,265,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,80,
1,19,IAC-1993-PIM,1993,14,0,22,108,266,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,83,
1,19,IAC-1993-PIM,1993,14,0,22,108,267,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,93,
1,19,IAC-1993-PIM,1993,14,0,22,108,268,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,97,
1,19,IAC-1993-PIM,1993,14,0,22,108,269,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,98,
1,20,IAC-2006-LLO,2006,11,2,0,67,270,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,30,
1,20,IAC-2006-LLO,2006,11,2,0,67,271,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,31,
1,20,IAC-2006-LLO,2006,11,2,0,67,272,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,32,
1,20,IAC-2006-LLO,2006,11,2,0,67,273,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,33,
1,20,IAC-2006-LLO,2006,11,2,0,67,274,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,34,
1,20,IAC-2006-LLO,2006,11,2,0,67,275,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,35,
1,20,IAC-2006-LLO,2006,11,2,0,67,276,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,36,
1,20,IAC-2006-LLO,2006,11,2,0,67,277,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,37,
1,20,IAC-2006-LLO,2006,11,2,0,67,278,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,39,
1,20,IAC-2006-LLO,2006,11,2,0,67,279,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40,
1,20,IAC-2006-LLO,2006,11,2,0,67,280,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40,
1,20,IAC-2006-LLO,2006,11,2,0,67,281,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40,
1,20,IAC-2006-LLO,2006,11,2,0,67,282,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,
1,20,IAC-2006-LLO,2006,11,2,0,67,283,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,
1,20,IAC-2006-LLO,2006,11,2,0,67,284,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41,
1,20,IAC-2006-LLO,2006,11,2,0,67,285,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,42,
1,20,IAC-2006-LLO,2006,11,2,0,67,286,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,43,
1,20,IAC-2006-LLO,2006,11,2,0,67,287,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54,
1,20,IAC-2006-LLO,2006,11,2,0,67,288,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,55,
1,20,IAC-2006-LLO,2006,11,2,0,67,289,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55,
1,20,IAC-2006-LLO,2006,11,2,0,67,290,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57,
1,20,IAC-2006-LLO,2006,11,2,0,67,291,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,57,
1,20,IAC-2006-LLO,2006,11,2,0,67,292,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,58,
1,20,IAC-2006-LLO,2006,11,2,0,67,293,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,59,
1,20,IAC-2006-LLO,2006,11,2,0,67,294,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,60,
1,20,IAC-2006-LLO,2006,11,2,0,67,295,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,60,
1,20,IAC-2006-LLO,2006,11,2,0,67,296,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61,
1,20,IAC-2006-LLO,2006,11,2,0,67,297,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,61,
1,20,IAC-2006-LLO,2006,11,2,0,67,298,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,62,
1,20,IAC-2006-LLO,2006,11,2,0,67,299,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62,
1,20,IAC-2006-LLO,2006,11,2,0,67,300,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,63,
1,20,IAC-2006-LLO,2006,11,2,0,67,301,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,
1,20,IAC-2006-LLO,2006,11,2,0,67,302,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,64,
2,21,IAC-2001-DAR,2001,7,5,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,22,IAC-2001-RAU,2001,6,0,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,23,IAC-2003-CUI,2003,2,10,25,99,303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,53,
1,23,IAC-2003-CUI,2003,2,10,25,99,304,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,60,
1,23,IAC-2003-CUI,2003,2,10,25,99,305,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,62,
1,23,IAC-2003-CUI,2003,2,10,25,99,306,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,73,
1,23,IAC-2003-CUI,2003,2,10,25,99,307,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,84,
1,23,IAC-2003-CUI,2003,2,10,25,99,308,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,89,
1,23,IAC-2003-CUI,2003,2,10,25,99,309,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,90,
1,23,IAC-2003-CUI,2003,2,10,25,99,310,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,98,
1,23,IAC-2003-CUI,2003,2,10,25,99,311,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,100,
1,23,IAC-2003-CUI,2003,2,10,25,99,312,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,102,
1,23,IAC-2003-CUI,2003,2,10,25,99,313,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,105,
1,23,IAC-2003-CUI,2003,2,10,25,99,314,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,109,
1,24,IAC-2007-HEJ,2007,5,0,0,76,315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,66,
1,24,IAC-2007-HEJ,2007,5,0,0,76,316,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67,
1,24,IAC-2007-HEJ,2007,5,0,0,76,317,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,67,
1,24,IAC-2007-HEJ,2007,5,0,0,76,318,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68,
1,24,IAC-2007-HEJ,2007,5,0,0,76,319,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69,
1,24,IAC-2007-HEJ,2007,5,0,0,76,320,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,69,
1,24,IAC-2007-HEJ,2007,5,0,0,76,321,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,70,
1,24,IAC-2007-HEJ,2007,5,0,0,76,322,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,71,
1,24,IAC-2007-HEJ,2007,5,0,0,76,323,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,72,
1,24,IAC-2007-HEJ,2007,5,0,0,76,324,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72,
1,24,IAC-2007-HEJ,2007,5,0,0,76,325,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,73,
1,24,IAC-2007-HEJ,2007,5,0,0,76,326,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,75,
1,24,IAC-2007-HEJ,2007,5,0,0,76,327,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,77,
1,25,IAC-1996-JUI,1996,18,0,0,196,328,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,115,
1,25,IAC-1996-JUI,1996,18,0,0,196,329,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,117,
1,25,IAC-1996-JUI,1996,18,0,0,196,330,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,122,
1,25,IAC-1996-JUI,1996,18,0,0,196,331,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,123,
1,25,IAC-1996-JUI,1996,18,0,0,196,332,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,123,
1,25,IAC-1996-JUI,1996,18,0,0,196,333,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,126,
1,25,IAC-1996-JUI,1996,18,0,0,196,334,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,127,
